void_id,ra_deg,dec_deg,redshift,radius_mpc,aspect_ratio,ellipticity,prolateness,central_density,x_mpc,y_mpc,z_mpc,survey,comoving_distance,gamma_z,c_g_effective,completeness,orientation_deg,Radius_deg,CentralDensity,ClusteringStrength
253,114.091922,-48.5582,0.1261,29.432934,2.097661,0.354352,0.551755,-0.471212,-208.439744,466.149197,-578.344052,2MRS,771.5076430122447,1.857585471268461e-29,0.7463552602526133,0.8901164139647139,114.39760897963275,,,
254,61.017389,21.78536,0.133057,15.094998,3.055513,0.506844,0.615915,-0.564491,366.281944,661.263333,302.126789,2MRS,814.0714063902125,1.8551465277964272e-29,0.7443300253298485,0.8890026390979429,25.55532877393465,,,
255,200.448454,-8.012446,0.090048,26.771914,1.926067,0.316489,0.535529,-0.621848,-511.178206,-190.597714,-76.793659,2MRS,550.9336738065776,1.8703242362198394e-29,0.7571501885322048,0.894946340495898,130.06061252417337,,,
256,337.015719,-36.794773,0.082442,7.58504,2.038845,0.341855,-0.772068,-0.370248,371.8509,-157.720961,-302.111102,2MRS,504.40074476672606,1.8730333460477387e-29,0.7594946260589085,0.8957620820538805,26.282239617528038,,,
257,250.570727,-0.963239,0.07026,21.664244,2.200081,0.375016,0.287816,-0.625771,-142.971268,-405.327817,-7.226415,2MRS,429.8646807790395,1.877388183062989e-29,0.7633005440254079,0.8969199900612124,134.04530290900092,,,
258,205.222021,-60.643016,0.054373,13.27415,2.595185,0.4437,0.66865,-0.667399,-147.53949,-69.496089,-289.94286,2MRS,332.66269637687907,1.8830970672821778e-29,0.7683613144051546,0.8981541310433344,46.1909076876947,,,
259,34.983538,9.435825,0.070843,5.686297,2.342012,0.401558,0.154707,-0.449728,350.31595,245.143897,71.058591,2MRS,433.4352528528966,1.8771793249098136e-29,0.7631169477441402,0.8968687520644788,116.35525147707777,,,
260,221.402602,-27.517092,0.118343,21.795562,1.741841,0.270563,0.292815,-0.465012,-481.656474,-424.676173,-334.520032,2MRS,724.0486604292005,1.8603121940760555e-29,0.7486349447661437,0.8912892618191999,151.23449915237313,,,
261,356.419386,36.521059,0.094269,10.42929,2.046024,0.343406,-0.083273,-0.487982,462.601215,-28.947264,343.240122,2MRS,576.7595769149714,1.868824061196741e-29,0.7558594717380939,0.8944629501919603,97.84576684971451,,,
262,50.430245,-22.288849,0.134953,12.493781,2.01595,0.336859,0.057415,-0.559581,486.669331,588.914857,-313.157964,2MRS,825.6728510420718,1.8544829137108534e-29,0.7437812142764301,0.8886889833352843,132.16396909006988,,,
263,186.598675,-5.138278,0.072073,45.459312,2.228003,0.380422,-0.931246,-0.712026,-436.277789,-50.468837,-39.492177,2MRS,440.95923250008093,1.8767388284338554e-29,0.7627300845671035,0.8967592753226337,61.269129474401,,,
264,315.854306,-77.623139,0.094993,6.532932,2.429229,0.416778,0.277926,-0.448407,89.388995,-86.762305,-567.677281,2MRS,581.1846396452473,1.8685669795857084e-29,0.7556388176152954,0.8943778253878591,94.79929732118659,,,
265,266.676702,-58.771472,0.098383,35.798982,2.426174,0.416258,-0.837106,-0.759006,-18.090778,-311.546759,-514.712844,2MRS,601.9285431599151,1.8673641488211095e-29,0.754608483115867,0.893970776765029,122.82053142746577,,,
266,250.925667,-12.416283,0.092838,11.140133,1.548487,0.215221,-0.129971,-0.446456,-181.277984,-524.259001,-122.127377,2MRS,568.0002674519815,1.869332388908027e-29,0.7562962295486938,0.8946292799325082,90.05961297085558,,,
267,252.89427,-2.299457,0.108369,9.451766,2.684468,0.457181,-0.41469,-0.367443,-194.861839,-633.182995,-26.602028,2MRS,663.0230081598562,1.8638296131959645e-29,0.7516002711507986,0.8926899487275519,106.73833383742283,,,
268,129.416814,11.539362,0.043241,8.404571,2.359919,0.404748,0.090856,-0.195874,-164.586263,200.250751,52.922021,2MRS,264.5557437499583,1.887117451757188e-29,0.7719753649535994,0.8988321433217319,5.3049787563459,,,
269,105.693064,-24.624834,0.081731,7.625914,2.812704,0.475438,-0.733167,-0.343536,-122.954075,437.626412,-208.357116,2MRS,500.04726659280607,1.8732869781025872e-29,0.7597150199058526,0.8958346958539825,115.24169593081128,,,
270,291.370016,22.952245,0.024591,18.83692,2.436571,0.418024,0.383287,-0.422385,50.484093,-129.018927,58.672341,2MRS,150.45587648438413,1.8938908297337854e-29,0.7781610068098755,0.8996221310465552,117.90915350329476,,,
271,291.640822,46.074695,0.063832,47.407676,2.699421,0.459375,0.590023,-0.874673,99.912532,-251.825899,281.280992,2MRS,390.5352659086158,1.879693987087554e-29,0.7653346802615455,0.8974570217741358,31.947291128860467,,,
272,312.146035,34.03519,0.078273,7.228681,2.445509,0.419534,-0.673291,-0.524874,266.29932,-294.243694,268.037529,2MRS,478.89330361120517,1.8745214835650454e-29,0.760789971692597,0.896178970184518,33.18376683706276,,,
273,328.766599,-67.037788,0.101311,9.894514,2.797382,0.473321,-0.791374,-0.442712,206.767943,-125.387923,-570.729704,2MRS,619.8447454924764,1.8663264460383478e-29,0.7537223090282212,0.8936078585604507,178.1890352209318,,,
274,184.083264,-2.234306,0.143074,6.152281,2.467792,0.423264,-0.708969,-0.400806,-872.473603,-62.283527,-34.126854,2MRS,875.3593935243391,1.851645699591806e-29,0.7414454895411875,0.8872840434635137,130.2423998383862,,,
275,180.545866,-52.198563,0.094091,6.277367,2.219725,0.378829,0.754255,-0.520625,-352.827433,-3.361545,-454.859478,2MRS,575.6697336047719,1.8688872768031144e-29,0.7559137537565279,0.8944837493651762,78.84150783742369,,,
276,287.386264,-31.058298,0.114103,6.092564,3.167865,0.520138,0.056379,-0.428455,178.698165,-570.705956,-360.160574,2MRS,698.1074139788594,1.8618058999940107e-29,0.7498907872873665,0.8918985975570977,79.80465730266768,,,
277,233.987015,76.73649,0.080877,10.901884,2.614506,0.446674,-0.065478,-0.419087,-66.750594,-91.830539,481.624922,2MRS,494.82426697150726,1.8735917097437911e-29,0.7599800226567863,0.8959210903743857,23.29876155986802,,,
278,252.708076,-45.64393,0.098775,15.228555,2.488389,0.426669,-0.786576,-0.466246,-125.581673,-403.396583,-432.096951,2MRS,604.3238658476523,1.8672251568329206e-29,0.7544896418146719,0.8939227979357387,60.212787825132025,,,
279,286.485361,-0.127408,0.019931,6.544019,1.74837,0.272296,0.299112,-0.365011,34.602621,-116.926186,-0.271155,2MRS,121.93911545361588,1.8955907579684375e-29,0.779733001710014,0.8997517562667557,59.80625648498366,,,
280,320.401923,13.668942,0.045615,11.674326,1.743568,0.271022,0.735999,-0.437647,208.95119,-172.847645,65.950091,2MRS,279.0812116344818,1.8862586627250305e-29,0.7711998320139496,0.8987004839534353,48.04159856602074,,,
281,121.678256,23.886737,0.060659,23.29999,2.375978,0.407579,0.656372,-0.633701,-178.203683,288.781424,150.280579,2MRS,371.1273580683692,1.8808342091800327e-29,0.7663454948657846,0.897703239186605,87.43644585745271,,,
282,135.209863,6.851553,0.076149,5.998082,2.3171,0.397064,0.252109,-0.461371,-328.281596,325.885503,55.580197,2MRS,465.8962605950267,1.875280531722516e-29,0.7614527594144992,0.896383117003886,79.47661689393807,,,
283,33.833498,-78.654372,0.016391,5.783768,2.013242,0.336263,-0.849443,-0.527733,16.387481,10.984343,-98.322871,2MRS,100.28256222469413,1.896884143243217e-29,0.7809344155673285,0.899832100112641,77.14023193134845,,,
284,208.180851,-20.308659,0.029603,11.320309,2.315284,0.396734,-0.775206,-0.284726,-149.725657,-80.217776,-62.862572,2MRS,181.11975847191,1.8920658558867343e-29,0.7764822062415208,0.8994524556202088,156.78077951732942,,,
285,12.939219,2.03003,0.048754,34.789361,2.894342,0.486434,-0.901382,-0.696549,290.530876,66.749784,10.56632,2MRS,298.2873961328511,1.8851243087617057e-29,0.7701784093605152,0.8985156301106278,59.547365721073966,,,
286,167.615287,-55.514247,0.146015,13.395798,2.537052,0.434557,-0.485042,-0.506443,-494.044442,108.48454,-736.357561,2MRS,893.348344002479,1.8506202848371922e-29,0.7406055332829934,0.8867729228419404,74.90673629932121,,,
287,195.352068,-17.382309,0.056389,6.434715,1.802488,0.286348,-0.728677,-0.507226,-317.493968,-87.16672,-103.066633,2MRS,344.99737336666794,1.882370763196732e-29,0.7677128764884616,0.8980148679540209,135.85693735519226,,,
288,103.154851,-69.002135,0.077486,5.641892,2.214288,0.377778,-0.479904,-0.112853,-38.661121,165.418747,-442.592861,2MRS,474.07434516559954,1.874802662295796e-29,0.7610353279591193,0.8962552551515884,105.54998984666882,,,
289,212.699974,-57.441563,0.037454,21.853208,1.936905,0.319011,-0.229884,-0.675865,-103.774334,-66.621871,-193.137143,2MRS,229.14960636860508,1.8892140967303634e-29,0.7738769302670101,0.8991236755904612,150.79191469689056,,,
290,10.98009,-11.897029,0.095509,36.123392,2.103811,0.355631,0.885966,-0.754119,561.326212,108.908348,-120.464887,2MRS,584.3457311748592,1.868383797343494e-29,0.7554816863944342,0.8943167890495621,87.74526726304491,,,
291,13.445348,-47.270767,0.049296,5.823257,2.093445,0.353472,0.220752,-0.366649,199.037976,47.584039,-221.546819,2MRS,301.60130912638436,1.8849285787369143e-29,0.7700025047051291,0.8984824710655109,42.55370636932344,,,
292,296.136202,7.763344,0.038979,13.347959,2.067833,0.348074,0.669948,-0.423458,104.08983,-212.13441,32.214499,2MRS,238.48160214427025,1.8886611423741197e-29,0.7733742922613697,0.8990508992665941,9.126690134472904,,,
293,129.668631,22.267416,0.08232,9.783369,1.756837,0.274531,0.420703,-0.35204,-297.528612,358.774438,190.848957,2MRS,503.6523569972151,1.873076861878513e-29,0.7595324281360811,0.8957745861123766,16.782059524666916,,,
294,45.741785,36.953982,0.010771,5.194124,2.207829,0.376525,-0.774994,-0.22118,36.751346,37.715491,39.6162,2MRS,65.89812589613453,1.898941093291066e-29,0.7828547490516784,0.8999274938951626,102.65979621921751,,,
295,188.007574,-36.84838,0.011073,36.187978,2.034648,0.340945,0.471841,-0.661264,-53.684079,-7.552042,-40.627699,2MRS,67.74676082649712,1.8988304466312788e-29,0.7827511476265493,0.8999233711817689,92.82866701306112,,,
296,277.197679,-41.684998,0.04067,8.133232,1.087112,0.041738,-0.449802,-0.536935,23.282699,-184.361601,-165.477623,2MRS,248.8254965025448,1.8880483685242707e-29,0.77281822767277,0.8989668129337125,44.77364764755108,,,
297,77.69557,-52.266357,0.015141,35.026931,3.08008,0.509814,0.278216,-0.725964,12.081472,55.390059,-73.262359,2MRS,92.63581298804014,1.897341266119208e-29,0.7813601498476211,0.899856730229045,54.465700479263255,,,
298,224.240571,15.834554,0.025124,13.780266,2.694399,0.45864,-0.318076,-0.457019,-105.942838,-103.17097,41.941819,2MRS,153.71158107073097,1.893696588131334e-29,0.7779818901276402,0.8996055768428299,93.20317672421076,,,
299,30.725087,24.390376,0.05744,6.432224,2.108371,0.356576,0.995345,-0.2075,275.140342,163.529367,145.124843,2MRS,351.4331824445044,1.8819923357312876e-29,0.76737555491886,0.8979402645520984,168.9420561717208,,,
300,18.60542,-69.525459,0.122362,12.11897,2.266419,0.387709,-0.472897,-0.61097,248.180913,83.54824,-701.343701,2MRS,748.6368017383253,1.858898479566289e-29,0.7474509483095589,0.8906906939105272,130.9137218415192,,,
301,191.287667,60.741615,0.090087,5.015774,1.79023,0.283213,-0.441739,-0.2799,-264.17316,-52.727876,480.854496,2MRS,551.1703309279909,1.8703103646834948e-29,0.7571382293581539,0.8949412586773197,104.26472434566153,,,
302,194.628644,-63.644578,0.081773,9.479411,2.937181,0.492022,0.861345,-0.426803,-214.905643,-56.093469,-448.304356,2MRS,500.30761364012056,1.8732719937729782e-29,0.7597019949328243,0.8958304237661492,88.85317317905258,,,
303,229.474765,4.737608,0.051088,15.709542,3.017807,0.502216,-0.950711,-0.423312,-202.408686,-236.778868,25.815987,2MRS,312.56995006620866,1.8842817240251926e-29,0.7694218770637715,0.898370237569167,97.35474842880548,,,
304,261.39288,24.716018,0.140446,20.7612,2.321569,0.397875,0.393378,-0.567811,-116.816998,-771.767751,359.281236,2MRS,859.2756711597376,1.8525629162291747e-29,0.7421987040952752,0.887755876952567,157.4240234178139,,,
305,351.306749,47.896787,0.065582,14.614722,2.668304,0.454789,0.450653,-0.58039,265.931627,-40.661202,297.69925,2MRS,401.24532026867854,1.8790656961546017e-29,0.7647790957279441,0.8973158862546491,103.82991078367314,,,
306,185.868125,25.351725,0.022193,13.874301,2.329006,0.39922,0.672757,-0.413656,-122.062195,-12.545274,58.138061,2MRS,135.7814327689645,1.894765222464169e-29,0.778968598205571,0.899692221857701,176.7065054961092,,,
307,116.26433,37.11783,0.096389,35.850665,1.724201,0.26584,0.948879,-0.643064,-208.091183,421.701254,355.876437,2MRS,589.7303845651223,1.868071473488091e-29,0.755213960885796,0.8942119177746933,133.58191605046247,,,
308,286.26703,-18.729438,0.025937,13.970169,2.094162,0.353621,0.951204,-0.392496,42.097551,-144.27052,-50.955425,2MRS,158.69039693125296,1.8934003817349776e-29,0.777708947458817,0.8995796432165221,59.995464160834416,,,
309,97.49961,39.024322,0.058331,11.368075,2.311663,0.396074,-0.869446,-0.465011,-36.187144,274.883093,224.711447,2MRS,356.8829760873404,1.88167163444291e-29,0.7670899753132108,0.897875944426111,156.03832386168673,,,
310,158.029711,-57.115873,0.081038,7.236392,2.077072,0.350032,0.643679,-0.482346,-249.644304,100.712289,-416.362963,2MRS,495.80576906022714,1.8735342530044208e-29,0.7599300395387957,0.8959048716064013,71.75034869541345,,,
311,28.244297,52.151257,0.132391,8.022837,2.17143,0.36937,0.29262,-0.586107,437.823802,235.195059,639.600877,2MRS,809.9973328566692,1.8553797418651057e-29,0.7445231203372722,0.8891117161541908,51.83572751425122,,,
312,9.126268,5.461954,0.079097,7.391882,2.222332,0.379331,0.294684,-0.341981,475.634023,76.407896,46.0627,2MRS,483.92939850519656,1.8742271729175407e-29,0.7605333629831817,0.8960982723617306,160.74674325315223,,,
313,346.553429,39.389993,0.108316,47.810507,2.22654,0.380141,-0.7433,-0.785716,498.125494,-119.098176,420.547604,2MRS,662.7017960813233,1.863848338408952e-29,0.7516161323118933,0.8926970681946091,52.31080416944492,,,
314,300.952843,-5.472238,0.148994,20.915856,2.279795,0.390206,0.300374,-0.655737,466.717981,-778.199237,-86.931328,2MRS,911.5792790777674,1.8495827443766746e-29,0.739757898040027,0.8862318905600837,6.413187991838612,,,
315,250.550714,16.68773,0.028408,7.958967,1.834649,0.294445,0.964965,-0.483447,-55.43623,-156.988551,49.910227,2MRS,173.8091237561597,1.8925006651565604e-29,0.7768813645820184,0.8994957572687454,39.68449678084171,,,
316,147.22306,3.02693,0.048462,10.925789,1.972085,0.327072,0.823637,-0.505934,-248.947661,160.294048,15.656957,2MRS,296.5033895996757,1.8852297738547292e-29,0.7702732332803028,0.8985333429434695,155.34709638527258,,,
317,62.385955,27.592436,0.065241,48.586956,1.745058,0.271418,-0.121739,-0.984168,163.971561,313.461496,184.880798,2MRS,399.1562247547338,1.8791880911564972e-29,0.7648872493357355,0.8973436851843163,114.00335690227863,,,
318,56.317335,-56.79746,0.069056,6.426114,2.650018,0.452057,-0.920104,-0.496029,128.310893,192.52023,-353.521837,2MRS,422.4990100077927,1.8778196553403586e-29,0.7636801716629277,0.8970244726365381,98.04306471573956,,,
319,90.087443,-61.557536,0.067543,6.72139,1.416633,0.172402,-0.275413,-0.530597,-0.300377,196.817112,-363.362133,2MRS,413.24218746477516,1.8783621352624282e-29,0.7641581259105176,0.8971532262703068,61.3154040588439,,,
320,197.721599,-30.384043,0.137066,9.664484,2.720327,0.462413,0.652781,-0.487893,-689.090327,-220.203041,-424.156549,2MRS,838.5962294753083,1.8537438894637957e-29,0.7431711560997487,0.8883343306064141,113.84354052607162,,,
321,257.254532,-42.914845,0.109965,36.204025,2.813431,0.475538,0.402998,-0.78591,-108.70545,-480.585562,-458.107629,2MRS,672.7867098944212,1.8632659070429313e-29,0.7511231591502383,0.892473955680869,58.33796911602891,,,
322,237.671056,48.036174,0.095107,6.782736,2.138019,0.362655,-0.081313,-0.580528,-208.073432,-328.771785,432.669277,2MRS,581.883272638119,1.8685265061063742e-29,0.7556040932337257,0.8943643731532845,40.4826156085829,,,
323,100.776203,-34.164584,0.053312,9.072482,1.217637,0.098139,-0.889797,-0.238466,-50.46158,265.127078,-183.170923,2MRS,326.17529884647365,1.8834795328580014e-29,0.7687033208111617,0.8982253960295,100.55348933997148,,,
324,343.751501,72.12539,0.125331,6.633839,2.114367,0.357815,-0.146211,-0.291084,225.956742,-65.853962,729.78666,2MRS,766.7996887586143,1.857855443384978e-29,0.7465802380248107,0.8902351033156176,172.0888684530699,,,
325,265.64289,-19.038803,0.143708,6.930371,2.233218,0.381421,-0.06195,-0.497206,-63.144118,-828.740768,-286.815195,2MRS,879.2391007377435,1.8514245547038464e-29,0.7412641533728189,0.88718210303777,70.45510412489223,,,
326,199.567459,-39.476684,0.124968,6.439537,1.854652,0.299389,0.857111,-0.387153,-556.082755,-197.656362,-486.092202,2MRS,764.5794247118307,1.8579829078152482e-29,0.7466865145949647,0.8902908308116759,85.31709648999683,,,
327,220.219469,35.408143,0.010219,10.22793,2.052804,0.344865,0.282172,-0.410533,-38.910999,-32.905013,36.22548,2MRS,62.52272486815149,1.8991433681399073e-29,0.7830442340424155,0.8999347348908974,35.43464545171235,,,
328,151.056022,18.5067,0.099096,27.01521,2.870969,0.483334,-0.376694,-0.501044,-503.124593,278.243767,192.446399,2MRS,606.2916513063933,1.867111354285335e-29,0.7543923715899495,0.8938833689936992,78.16292869494868,,,
329,89.183156,-0.206756,0.017159,7.839178,2.524862,0.432602,0.050637,-0.510252,1.496629,104.970787,-0.378835,2MRS,104.98213913671333,1.8966033955409666e-29,0.7806732353248655,0.899815999260979,82.05263715920131,,,
330,128.150164,6.357231,0.046065,8.517285,1.889066,0.307735,-0.867889,-0.325962,-173.026223,220.271076,31.206836,2MRS,281.835567984196,1.886095962408196e-29,0.7710531228691743,0.8986747365534032,50.89865999751528,,,
331,272.8246,26.002066,0.018333,7.02812,1.619852,0.236598,0.945136,-0.475072,4.967981,-100.691684,49.174854,2MRS,112.16800937831397,1.8961743912660607e-29,0.7802745565410325,0.8997899627068914,102.46771089269888,,,
332,5.181656,-32.894273,0.094531,24.372282,2.128084,0.360631,-0.27988,-0.727309,483.651893,43.859644,-314.103492,2MRS,578.363056964122,1.8687310210167125e-29,0.7557795970463316,0.8944322249235817,93.65178234320929,,,
333,41.786151,83.057441,0.106123,22.448247,2.173509,0.369783,-0.044265,-0.502069,58.518558,52.296182,644.520008,2MRS,649.2806427073708,1.8646234567606295e-29,0.7522733986347804,0.8929886463187688,151.4598815675073,,,
334,16.560951,71.729373,0.026028,5.725099,2.457371,0.421526,-0.289432,-0.278175,47.853662,14.230291,151.218305,2MRS,159.24650676177467,1.8933672327182012e-29,0.7776784168813891,0.899576689092407,120.18608638916635,,,
335,14.662369,17.49673,0.063737,6.948415,2.044765,0.343135,0.365023,-0.160693,359.805684,94.140717,117.241794,2MRS,389.95928389553745,1.8797281059787443e-29,0.7653648792877223,0.8974645748131667,83.13332790472121,,,
336,307.96581,-36.935465,0.073873,5.595524,2.463491,0.422548,0.324464,-0.525928,222.248012,-284.814637,-271.596475,2MRS,451.97146095723735,1.8760945602310796e-29,0.7621651234221889,0.8965956888758451,37.613995969207174,,,
337,253.316829,21.128233,0.061667,6.860051,3.032953,0.504085,0.430645,-0.348709,-101.032123,-337.117334,135.998233,2MRS,377.29445548573466,1.8804718373563018e-29,0.7660238937130595,0.8976263737648407,155.28460989194699,,,
338,170.702578,-58.826436,0.026944,8.862676,2.585092,0.442134,-0.463714,-0.479607,-84.20868,13.785809,-141.042834,2MRS,164.84608378690237,1.893033620731055e-29,0.7773713242270262,0.8995463773970197,162.65220609385287,,,
339,35.220298,-69.83354,0.068653,8.056651,2.239656,0.38265,-0.368663,-0.352231,118.297453,83.512452,-394.281762,2MRS,420.0318141178882,1.8779641196495129e-29,0.7638073809339646,0.8970590441110358,179.96649994410132,,,
340,176.981715,-28.98851,0.115165,5.73461,2.185631,0.372181,-0.749498,-0.554395,-615.473701,32.45257,-341.475019,2MRS,704.6036009866062,1.8614315515661008e-29,0.7495755808753131,0.8917461486707824,114.33376427675593,,,
341,170.449837,-4.287093,0.019941,9.151133,2.116222,0.358197,0.31102,-0.567788,-119.976222,20.185131,-9.120278,2MRS,122.00374104787825,1.8955871068171407e-29,0.7797296167755045,0.8997515071355262,41.24217807500103,,,
342,62.352673,47.437929,0.021225,8.349298,2.731148,0.463972,-0.920406,-0.51108,40.758367,77.806963,95.647968,2MRS,129.86031631841607,1.8951184147994536e-29,0.7792954053622262,0.8997184811479276,33.93199170236197,,,
343,156.186594,27.022357,0.059668,25.515153,2.007966,0.335099,0.195365,-0.597255,-297.520968,131.305548,165.861336,2MRS,365.06144156147496,1.881190601885482e-29,0.7666621142082058,0.8977775796091662,157.55938156044013,,,
344,143.461704,29.039537,0.141842,11.147606,2.27698,0.389682,0.739392,-0.525584,-609.600096,451.711197,421.249777,2MRS,867.8171795723636,1.8520755788233448e-29,0.7417982820302998,0.8875129644276611,157.63783251970045,,,
345,221.706035,-8.569752,0.1036,7.306275,2.279371,0.390127,0.781664,-0.357157,-467.927358,-416.996493,-94.451795,2MRS,633.8479542586545,1.8655159840278626e-29,0.753031930368198,0.8933168300312435,102.73058687245941,,,
346,228.633714,-17.946573,0.105014,17.929207,2.058178,0.346016,-0.101924,-0.426603,-403.947524,-458.732396,-197.97255,2MRS,642.4968045361268,1.8650156710071366e-29,0.752606503883089,0.8931338623781238,151.44409290307993,,,
347,16.309444,-14.946825,0.060669,21.93692,1.709905,0.261967,-0.081393,-0.509411,344.194399,100.71107,-95.736866,2MRS,371.18465948233643,1.8808306135550968e-29,0.7663423021533267,0.8977024828220722,28.689814433183848,,,
348,134.860541,77.238791,0.093113,16.004477,2.388081,0.409695,-0.846062,-0.348166,-88.762717,89.195872,555.610566,2MRS,569.6822136611803,1.869234681169719e-29,0.7562122312387478,0.8945975108906703,63.75067067554527,,,
349,225.30957,-66.894177,0.011418,19.484845,2.23449,0.381664,0.34153,-0.503266,-19.280452,-19.489931,-64.255943,2MRS,69.8599989302055,1.8987040613918585e-29,0.7826328521376078,0.8999185219858709,26.42167316066085,,,
350,181.129053,47.228099,0.099053,21.092489,2.458988,0.421796,0.642519,-0.682615,-411.463874,-8.109231,444.864288,2MRS,606.0301262909677,1.8671265980867337e-29,0.7544053991435375,0.8938886580719262,38.997334064522725,,,
351,308.336343,9.053161,0.13786,12.344258,2.045451,0.343283,-0.51069,-0.337105,516.659973,-653.352526,132.718799,2MRS,843.4579601491374,1.8534663344795664e-29,0.7429423399376133,0.8881996804058698,143.73006804457742,,,
352,237.129707,-7.051946,0.09576,5.598307,2.74722,0.466271,-0.157398,-0.466499,-315.575516,-488.360506,-71.928225,2MRS,585.8818649445406,1.8682947037863685e-29,0.7554052916418785,0.8942866868337558,103.91603912709708,,,
353,58.656394,26.776751,0.132318,10.444259,1.908182,0.312285,0.677679,-0.363401,375.946934,617.2653,364.714029,2MRS,809.5485598267119,1.8554053078192075e-29,0.7445442954316369,0.8891237194185044,152.2768815558553,,,
354,25.404749,-1.527808,0.111356,22.962991,2.943707,0.492863,0.754241,-0.422256,615.200386,292.181112,-18.164932,2MRS,681.3011682792495,1.8627748751177497e-29,0.7507081467380597,0.8922831741233592,67.47481895141489,,,
355,231.27094,48.317943,0.026878,34.601739,1.559837,0.2187,-0.51364,-0.650349,-68.417501,-85.310293,122.816238,2MRS,164.44643155539586,1.8930576543953586e-29,0.7773934372497712,0.8995485964382416,60.27747703870864,,,
356,9.544072,53.264358,0.136343,7.53703,2.432799,0.417385,0.101141,-0.574986,492.03577,82.727671,668.513685,2MRS,834.1784063021869,1.8539966953561473e-29,0.7433797130115638,0.8884559529156091,120.96260276043397,,,
357,210.879209,-9.007175,0.019302,13.550039,2.449064,0.420132,-0.615014,-0.577322,-100.105,-59.862282,-18.488672,2MRS,118.09460116182751,1.895820443422699e-29,0.7799460144659103,0.899767175617802,160.39685546991373,,,
358,338.482887,-26.509386,0.084755,6.273547,1.940669,0.319883,-0.796242,-0.280461,431.692722,-170.197248,-231.452743,2MRS,518.5519083917895,1.8722086982877493e-29,0.7587791202922689,0.89552154420806,96.65003226126132,,,
359,207.170704,10.643681,0.029899,7.986881,2.428649,0.41668,0.822241,-0.446781,-159.943349,-82.096362,33.78723,2MRS,182.92967078646302,1.8919581846088926e-29,0.7763834425082127,0.899441454514483,77.07146624412653,,,
360,139.741173,55.560792,0.011639,6.500923,2.770699,0.469594,0.641015,-0.407052,-30.732261,26.024907,58.728318,2MRS,71.20943045439905,1.8986231103922656e-29,0.78255710643716,0.899915337531699,11.00241404693723,,,
361,231.583759,-35.357447,0.069085,17.879851,1.372164,0.156888,0.52007,-0.452916,-214.19635,-270.091222,-244.592025,2MRS,422.67552951215004,1.8778092604765875e-29,0.7636710203805105,0.8970219771413172,69.43923088460194,,,
362,164.971041,14.236988,0.051306,7.581669,2.459989,0.421964,-0.902467,-0.356184,-293.851172,78.896393,77.198229,2MRS,313.89921738500794,1.8842030625341983e-29,0.7693513431398991,0.8983563117580604,32.45805981297609,,,
363,196.422044,15.255299,0.07804,18.273856,1.261583,0.115664,0.687458,-0.504859,-441.849597,-130.228153,125.631011,2MRS,477.46579890892286,1.8746047211164905e-29,0.7608625845941392,0.8962016369357305,172.97094504787492,,,
364,338.927331,27.789598,0.090808,5.382457,1.872625,0.303773,-0.123912,-0.424691,458.635544,-176.721421,259.027091,2MRS,555.5826281772653,1.8700539548885297e-29,0.756917251094978,0.8948606699805357,145.1082066166102,,,
365,138.99695,-47.465011,0.016123,8.294378,2.910558,0.488564,-0.31521,-0.464211,-50.328676,43.754755,-72.689361,2MRS,98.64683175658163,1.8969821319394666e-29,0.7810256265530829,0.8998375452081171,64.05327812660131,,,
366,346.028603,25.572314,0.02722,15.577849,2.026179,0.3391,0.092953,-0.419989,145.782233,-36.270302,71.887235,2MRS,166.54059211370276,1.8929331228430248e-29,0.7772788746801261,0.8995370388647463,18.440844179467398,,,
367,325.926231,54.891563,0.08821,17.999983,1.789339,0.282984,-0.817294,-0.474643,257.099627,-173.897926,441.499241,2MRS,539.6872118868639,1.870978202269832e-29,0.7577145168101779,0.8951499876984766,12.300113798428265,,,
368,70.484809,-39.839095,0.058043,22.741276,2.179716,0.371013,0.513293,-0.603143,91.090362,257.014659,-227.503207,2MRS,355.12208912634844,1.8817752838382577e-29,0.7671822448393308,0.8978968425523413,51.30248313664297,,,
369,24.970068,-31.66241,0.112084,7.55479,3.086054,0.51053,0.16487,-0.317337,529.126841,246.399455,-359.962268,2MRS,685.7555976254515,1.8625179860229235e-29,0.7504912461602374,0.8921823715495849,92.5796501323789,,,
370,36.28008,70.525539,0.101321,20.84929,1.526218,0.208303,-0.62682,-0.571396,166.601475,122.291798,584.437964,2MRS,619.9024674049247,1.866322903878746e-29,0.7537192883904903,0.893606601108905,117.15785300135542,,,
371,6.559857,-39.646276,0.128385,8.891103,1.838367,0.29537,-0.623536,-0.524077,600.861852,69.095509,-501.175286,2MRS,785.4844504189888,1.856783725848536e-29,0.7456880791139311,0.8897570355074005,65.2031319430812,,,
372,33.999466,45.134942,0.106949,18.244734,2.857864,0.481578,-0.631503,-0.608344,382.681989,258.117071,463.774403,2MRS,654.3367817298838,1.864331433085752e-29,0.75202561390545,0.892879511499078,38.977266510668294,,,
373,245.882438,-0.884928,0.07019,7.955324,3.001972,0.500246,-0.885995,-0.527427,-175.452464,-391.906582,-6.632388,2MRS,429.4395472114516,1.877413263399378e-29,0.7633225981139597,0.89692611374097,25.550381620081495,,,
