VoidID RA Dec Redshift Radius_Mpc AspectRatio Ellipticity Prolateness DensityContrast x_Mpc y_Mpc z_Mpc
689 67.335749 31.979756 0.066601 45.222077 2.073716 0.349322 -0.680667 -0.811973 133.184009 318.945457 215.807525
690 116.524525 -40.565940 0.084331 6.230423 2.198915 0.374788 0.580166 -0.379523 -175.037666 350.695241 -335.538403
691 153.157118 0.294052 0.093318 10.098663 1.685631 0.255296 0.232581 -0.355739 -509.415304 257.802915 2.930162
692 182.739736 -11.693368 0.011389 6.697911 2.049026 0.344053 -0.910279 -0.498069 -68.158217 -3.261636 -14.122803
693 87.267504 -45.011769 0.074973 19.892277 2.456353 0.421355 0.245094 -0.512241 15.459643 323.916505 -324.418471
694 41.341257 -15.362862 0.144890 14.807737 2.777317 0.470524 -0.382165 -0.572126 641.767755 564.626046 -234.852804
695 219.823215 -59.729520 0.082665 42.825455 1.816029 0.289780 -0.262550 -0.691772 -195.803486 -163.271769 -436.801630
696 103.906999 -71.509488 0.104856 5.235849 2.112689 0.357469 0.539463 -0.387218 -48.900921 197.495993 -608.412611
697 209.245760 -46.858520 0.053661 7.880433 2.198372 0.374682 0.621870 -0.398959 -195.882141 -109.680227 -239.556443
698 55.570577 67.854599 0.118359 5.421918 1.700576 0.259417 -0.199287 -0.482479 154.335949 225.153854 670.724389
699 173.210437 5.684990 0.118209 18.201104 2.495431 0.427825 0.894306 -0.461308 -714.623771 85.081706 71.642288
700 191.732196 68.692603 0.082981 8.648051 1.969295 0.326439 -0.187075 -0.228009 -180.628974 -37.512327 472.994147
701 18.656473 -7.758865 0.146642 7.748375 2.180735 0.371215 0.543672 -0.528275 842.260577 284.376500 -121.124006
702 121.177540 -22.108872 0.027577 15.853651 2.078112 0.350251 -0.032245 -0.542512 -80.923530 133.738917 -63.501575
703 48.389284 0.703823 0.012373 6.053469 1.943156 0.320457 0.795065 -0.387374 50.265115 56.593638 0.929862
704 22.814989 -6.948470 0.117822 5.328767 2.256073 0.385763 0.815522 -0.324647 659.581906 277.465772 -87.207336
705 356.385684 -52.061453 0.123002 5.766510 2.172648 0.369612 -0.825166 -0.463620 461.760149 -29.167323 -593.514961
706 116.047384 16.358864 0.026829 7.061439 2.110148 0.356944 0.872987 -0.703917 -69.160689 141.503294 46.232046
707 291.554801 -34.605561 0.047182 17.612372 1.967507 0.326034 0.651070 -0.390205 87.290790 -220.980532 -163.940856
708 91.670636 13.837907 0.012457 17.415509 2.386701 0.409455 0.582621 -0.448104 -2.157525 73.973061 18.229177
709 245.340980 17.481761 0.051063 5.223935 2.920338 0.489840 -0.598177 -0.576534 -124.324848 -270.811649 93.850326
710 273.682030 -44.102992 0.118240 47.332059 2.314846 0.396654 0.610238 -0.884077 33.360539 -518.405976 -503.462074
711 214.429947 -61.318449 0.082514 7.310134 2.657339 0.453154 0.700265 -0.266283 -199.848469 -136.992584 -442.897528
712 169.767428 34.161201 0.058733 7.420511 1.702803 0.260027 -0.421699 -0.279425 -292.613331 52.821199 201.779631
713 148.262729 -4.611509 0.062044 8.485630 2.321996 0.397952 0.904520 -0.340992 -321.789052 199.030255 -30.519147
714 125.592576 -62.088588 0.010190 5.058157 1.819944 0.290766 -0.900280 -0.418193 -16.984705 23.730480 -55.089536
715 334.630492 81.782505 0.051972 16.084322 1.668121 0.250409 -0.700181 -0.502544 41.065791 -19.472696 314.711462
716 299.022987 -62.182548 0.100504 14.993109 1.963143 0.325041 0.075162 -0.513024 139.216673 -250.916067 -543.847031
717 347.409688 22.958884 0.146387 34.314771 2.735651 0.464618 0.151585 -0.580324 804.850501 -179.762520 349.358129
718 44.747000 75.320357 0.128589 11.882856 2.638898 0.450383 0.290300 -0.556413 141.596372 140.351374 761.051361
719 263.112291 -31.442310 0.013303 18.428276 2.356093 0.404069 -0.966062 -0.614863 -8.327659 -68.940062 -42.457514
720 337.802564 -45.684295 0.135798 14.868853 1.645811 0.244088 0.920734 -0.397661 537.419546 -219.288795 -594.470011
721 65.243904 -49.220616 0.119648 6.165214 2.180379 0.371144 -0.910824 -0.416088 200.217667 434.184183 -554.315651
722 23.938656 -23.169321 0.119253 5.406520 2.379571 0.408209 -0.713876 -0.266218 613.067977 272.169329 -287.066102
723 266.803434 -52.930829 0.074119 23.126576 2.329106 0.399238 -0.971971 -0.648417 -15.242291 -272.921812 -361.834172
724 206.810321 22.601698 0.065721 13.875085 1.521374 0.206782 0.133717 -0.494229 -331.308650 -167.430955 154.533661
725 303.058360 -61.094295 0.052408 5.453040 1.902764 0.311002 0.864534 -0.496772 84.545860 -129.899351 -280.697512
726 50.318056 1.079760 0.019197 36.953574 2.233260 0.381429 0.331894 -0.718799 74.983435 90.375918 2.213316
727 286.296232 83.410448 0.041953 32.458514 2.473408 0.424197 0.645315 -0.822440 8.265246 -28.271839 254.981424
728 72.585835 38.898342 0.044525 24.965947 1.380440 0.159819 -0.973438 -0.648423 63.448608 202.289486 171.057564
729 58.916139 13.322912 0.077771 8.892494 2.194042 0.373834 0.084031 -0.582550 239.049700 396.529715 109.647032
730 59.135687 -22.798581 0.114642 26.056272 2.316111 0.396884 -0.080874 -0.541170 331.713549 555.037204 -271.789572
731 293.246899 14.346873 0.076333 5.194057 2.598736 0.444249 -0.002064 -0.330282 178.582901 -415.724990 115.724630
732 239.470999 3.100236 0.018098 11.785968 2.536034 0.434395 -0.855574 -0.640886 -56.165072 -95.239105 5.988537
733 188.303553 -8.501380 0.144091 10.556669 2.491920 0.427249 0.368871 -0.322178 -862.750204 -125.916282 -130.326359
734 129.178974 -47.610529 0.141981 19.196462 1.938915 0.319477 0.006441 -0.292223 -369.968798 453.966592 -641.583508
735 315.792195 50.642884 0.119927 11.214267 1.495690 0.198619 0.530298 -0.457542 333.534470 -324.436517 567.330972
736 141.280239 -5.763973 0.148786 7.956031 2.101670 0.355186 -0.029419 -0.493672 -706.641624 566.526956 -91.422463
737 293.975798 -37.644113 0.086228 6.936174 2.659544 0.453484 -0.701237 -0.136929 169.745342 -381.688099 -322.208925
738 158.088567 -15.336134 0.144788 6.908840 2.816273 0.475929 0.296514 -0.550985 -792.584282 318.800565 -234.288444
739 135.699995 -9.889031 0.020585 9.165935 2.543111 0.435524 -0.655227 -0.439649 -88.796283 86.652679 -21.629277
740 166.564723 40.925397 0.061195 5.623240 2.430628 0.417016 0.744789 -0.388270 -275.145560 65.727967 245.264264
741 108.496035 27.854559 0.041553 6.311896 2.410747 0.413618 0.226232 -0.278604 -71.307771 213.165488 118.784704
742 269.139377 32.589051 0.037417 6.876768 2.036444 0.341335 -0.685592 -0.382794 -2.897089 -192.858486 123.300135
743 180.979340 -77.942230 0.029712 37.993211 2.206867 0.376338 0.924676 -0.779796 -37.969338 -0.649062 -177.776205
744 83.596570 -9.653654 0.097138 48.186113 2.926519 0.490643 0.036731 -0.926980 65.343909 582.239439 -99.661113
745 323.846846 -2.138299 0.119385 21.252676 1.881868 0.306006 -0.854203 -0.596709 589.364440 -430.610004 -27.253332
746 138.200840 -74.073698 0.090962 7.935472 2.904803 0.487810 0.253666 -0.530047 -113.843462 101.784800 -535.161651
747 195.679030 -28.709804 0.030575 12.715561 2.130080 0.361039 -0.493602 -0.472373 -157.961455 -44.338588 -89.860136
748 326.329960 31.371141 0.123557 12.964565 2.789064 0.472165 0.607387 -0.536065 537.163747 -357.838014 393.532237
749 224.725679 -46.533822 0.099034 5.768523 1.696165 0.258206 0.635644 -0.557089 -296.144543 -293.322265 -439.757036
750 42.083295 4.049614 0.064343 5.687117 2.493253 0.427468 0.957895 -0.281357 291.437710 263.179872 27.800756
751 338.339565 -34.722076 0.104378 5.588776 1.964183 0.325278 0.003739 -0.455655 487.824382 -193.738803 -363.748930
752 225.974899 -77.358487 0.046387 16.002384 1.692784 0.257274 -0.090086 -0.636838 -43.165164 -44.659665 -276.923871
753 120.566021 -31.171206 0.058327 7.597089 2.346305 0.402326 0.506951 -0.442797 -155.272345 262.906917 -184.707873
754 50.137946 72.128563 0.138448 17.895217 2.662680 0.453952 -0.735059 -0.522115 166.610121 199.531858 806.182033
755 285.849068 37.090391 0.050671 22.764470 1.920915 0.315283 0.093831 -0.752291 67.536845 -237.892339 186.961292
756 223.226192 66.802611 0.075798 23.209621 1.659285 0.247918 0.092495 -0.548931 -133.104503 -125.108002 426.257824
757 192.045993 -1.391961 0.134620 14.915194 2.222153 0.379297 -0.821054 -0.603868 -805.258657 -171.838738 -20.007606
758 321.801330 -51.308908 0.109081 12.209981 2.223917 0.379637 -0.164032 -0.300997 327.860728 -257.988630 -520.909114
759 283.894996 5.504215 0.018708 6.195698 2.478219 0.424993 0.706570 -0.359561 27.360610 -110.600517 10.979107
760 54.602957 -5.235254 0.030622 29.133814 2.638729 0.450358 0.712307 -0.681328 108.070366 152.086398 -17.095227
761 112.219944 43.528410 0.011098 7.105138 2.235125 0.381786 -0.801525 -0.495568 -18.616552 45.573116 46.762898
762 89.456090 -53.497879 0.098329 9.972240 3.001093 0.500137 -0.818558 -0.460219 3.397140 357.846048 -483.585526
763 267.820665 -1.347591 0.072674 17.122313 2.348585 0.402733 -0.474609 -0.459944 -16.903701 -444.192257 -10.456845
764 12.071677 -44.419196 0.028798 10.737209 2.120321 0.359040 0.749532 -0.459921 123.062526 26.318696 -123.319520
765 205.160287 -20.526964 0.144111 16.588565 1.614264 0.234966 -0.742195 -0.537602 -747.376328 -351.056074 -309.166643
766 274.485127 28.340740 0.084152 8.879132 2.153828 0.365850 0.439994 -0.432954 35.436528 -451.763052 244.412330
767 315.635629 -2.749175 0.043865 12.109411 2.124337 0.359864 -0.797669 -0.531480 191.643090 -187.437465 -12.872308
768 123.149430 -14.372409 0.080084 24.828662 2.643013 0.451004 0.246276 -0.632607 -259.544354 397.390421 -121.623042
769 295.652630 -12.183742 0.105147 29.502767 2.443885 0.419260 -0.287865 -0.853607 272.225299 -566.841233 -135.769110
770 39.827425 -4.652168 0.020673 9.695026 1.787144 0.282419 0.577828 -0.349578 96.817418 80.743776 -10.258737
771 304.722825 34.752533 0.048459 5.637273 2.327793 0.399001 -0.532619 -0.376493 138.752920 -200.214202 169.003213
772 45.895918 51.643921 0.122975 14.848243 2.527504 0.433027 0.278404 -0.575828 324.940143 335.264423 589.999888
773 143.023425 65.598018 0.074353 7.125613 2.870104 0.483218 -0.528635 -0.231383 -150.140866 113.043048 414.270805
774 287.026332 35.016113 0.086521 7.997833 2.613893 0.446580 0.427321 -0.421277 126.943878 -414.533249 303.746176
775 53.970274 -21.665437 0.070594 5.433111 2.563230 0.438712 0.747356 -0.507945 236.104564 324.615752 -159.455448
776 82.530502 22.102792 0.016146 6.280886 2.282926 0.390787 -0.746396 -0.327135 11.898097 90.748310 37.169633
777 260.010925 -7.168845 0.033205 9.351694 2.414216 0.414214 0.733191 -0.403712 -34.963886 -198.511380 -25.352486
778 259.213153 -29.383889 0.072376 8.018933 2.758693 0.467900 0.187151 -0.390731 -72.212941 -379.026199 -217.268982
779 230.813148 42.980010 0.039286 5.666483 1.725780 0.266265 -0.745779 -0.449240 -111.108107 -136.295844 163.863731
780 249.821440 -67.390622 0.016997 13.048121 2.119116 0.358793 -0.144916 -0.435432 -13.790713 -37.525386 -95.999625
781 195.380800 53.467948 0.128111 15.489142 1.949864 0.322003 -0.678279 -0.531067 -449.869646 -123.752567 629.810257
782 90.647661 -4.418736 0.147367 47.202279 2.410553 0.413585 0.400696 -0.766429 -10.161268 898.885073 -69.465568
783 124.450558 15.926437 0.121040 6.233046 2.750980 0.466806 0.517736 -0.602825 -402.844017 587.226615 203.208714
784 65.375178 18.584799 0.129530 6.457790 2.020102 0.337771 -0.788407 -0.457965 312.991607 682.851221 252.573260
785 327.042202 52.207523 0.043877 30.924216 1.302770 0.131481 0.012280 -0.487027 138.031948 -89.494518 212.136831
786 210.021046 15.863076 0.144488 9.182694 2.094003 0.353588 0.629250 -0.518534 -736.261550 -425.441476 241.633926
787 144.306510 13.171536 0.037570 11.374021 2.624281 0.448166 0.872326 -0.524124 -181.768673 130.582727 52.377279
788 166.322089 -60.076925 0.143200 29.264762 2.473943 0.424285 0.027036 -0.687444 -424.651071 103.345344 -759.337623
789 341.022002 2.109881 0.149275 5.116272 2.430166 0.416938 0.900558 -0.522643 863.065511 -296.806615 33.623890
790 55.206505 -44.399892 0.109641 21.106492 2.146894 0.364453 0.071378 -0.781893 273.484076 393.587362 -469.339018
791 211.042740 28.350726 0.147360 36.082334 1.747279 0.272007 -0.211619 -0.733882 -679.808067 -409.160385 428.131397
792 182.119924 1.400668 0.089736 8.898123 2.465009 0.422801 0.696406 -0.425395 -548.481676 -20.302901 13.420191
793 220.123525 21.128176 0.046336 7.063543 1.925179 0.316281 -0.014035 -0.425886 -202.202207 -170.412009 102.186490
794 6.519666 -66.441748 0.071179 42.340586 3.132530 0.516035 -0.056195 -0.787894 172.931898 19.763231 -399.194569
795 313.964607 -56.141492 0.093099 7.997107 2.487094 0.426457 -0.019375 -0.425667 220.306913 -228.416685 -473.002180
796 335.562582 25.635649 0.020231 9.956676 2.026632 0.339199 0.693570 -0.347283 101.598211 -46.167020 53.553077
797 203.447946 -58.851698 0.097128 31.069735 2.014337 0.336504 0.663883 -0.679742 -281.996136 -122.310896 -508.577923
798 250.794297 -59.035533 0.147365 24.156959 2.221714 0.379212 -0.192960 -0.648978 -152.599600 -438.065949 -773.118351
799 332.099777 -77.364928 0.036615 9.328828 2.163091 0.367707 -0.333400 -0.471401 43.306199 -22.929668 -218.593766
800 254.605908 65.923671 0.120963 16.745116 2.705625 0.460280 -0.016144 -0.459516 -80.146109 -291.085855 675.694549
801 54.914055 28.360439 0.137106 5.387496 2.333458 0.400022 0.145545 -0.262672 424.298933 604.031237 398.464325
802 207.463810 -17.067444 0.142118 6.300303 1.966239 0.325745 -0.523326 -0.475817 -737.540203 -383.347219 -255.198624
803 218.417417 -24.012055 0.144419 5.097885 3.015068 0.501876 0.587910 -0.391085 -632.382631 -501.533363 -359.556693
804 152.687042 -17.493256 0.083004 18.499596 2.278615 0.389986 -0.027034 -0.501160 -430.353272 222.245161 -152.652920
805 265.119925 33.319488 0.146823 5.183688 2.566427 0.439215 -0.331909 -0.501095 -63.856750 -747.912783 493.439846
806 336.372125 18.828784 0.116023 12.176801 2.015601 0.336782 -0.786358 -0.469726 615.545459 -269.281900 229.099826
807 333.204665 -39.021271 0.032634 14.720769 2.404138 0.412480 -0.522310 -0.643775 138.463329 -69.928712 -125.708829
808 162.302174 -40.676041 0.076766 38.912725 2.383335 0.408867 0.898562 -0.916032 -339.343696 108.284203 -306.122700
809 40.765697 -53.437612 0.110566 38.485567 1.503032 0.200969 -0.389801 -0.698181 305.204508 263.126754 -543.345478
810 354.542832 18.699543 0.044628 7.585778 3.065001 0.507995 -0.662281 -0.464245 257.456153 -24.595975 87.538575
811 302.003311 31.920721 0.099686 11.515664 2.775149 0.470220 -0.078654 -0.444929 274.349781 -438.994973 322.482298
812 44.878565 -28.028269 0.103324 20.364437 2.100013 0.354841 -0.385825 -0.555434 395.412647 393.740085 -297.055886
813 331.503078 -73.357436 0.032778 8.611338 1.817983 0.290273 -0.929681 -0.533753 50.476717 -27.403110 -192.141867
814 313.162690 -56.684277 0.089112 18.859111 2.397916 0.411404 -0.353710 -0.543117 204.849215 -218.427115 -455.604937
815 186.781701 69.344790 0.118028 9.170135 2.293570 0.392756 0.088217 -0.565011 -252.940557 -30.079404 675.701309
816 212.859157 -24.148967 0.079845 14.314820 2.401159 0.411965 0.103425 -0.354051 -374.440648 -241.858064 -199.855016
817 143.640973 32.577934 0.011694 6.258727 2.335522 0.400394 -0.286882 -0.548184 -48.553841 35.743412 38.525325
818 19.714190 14.437699 0.011265 6.283349 2.461388 0.422197 -0.105394 -0.432412 62.835105 22.515783 17.184632
819 120.671007 -13.657695 0.059984 11.071223 2.837814 0.478870 0.931036 -0.564939 -181.913763 306.731156 -86.655260
820 289.027241 -36.059528 0.139667 14.604243 2.486133 0.426298 -0.245303 -0.439000 225.210974 -653.051339 -502.988446
821 1.667528 -49.220357 0.042015 14.201868 1.839029 0.295534 -0.483546 -0.525162 167.824917 4.885732 -194.649182
822 120.059702 13.298599 0.098811 6.415178 2.803916 0.474226 -0.513066 -0.466018 -294.698282 509.206315 139.061323
823 143.340730 33.316779 0.041091 15.435742 2.915137 0.489162 -0.084471 -0.419037 -168.528271 125.430839 138.086521
824 193.462417 16.726800 0.055034 21.476122 3.519714 0.557494 0.519040 -0.561818 -313.601374 -75.071501 96.907578
825 331.148022 3.474498 0.128726 33.498601 1.809494 0.288128 -0.588024 -0.633322 688.542583 -379.343317 47.730253
826 124.684558 -66.362078 0.112041 11.311504 2.356044 0.404060 0.418592 -0.561248 -156.405727 226.008678 -627.974168
827 124.903153 69.550018 0.023356 10.966153 1.426052 0.175615 -0.957700 -0.600143 -28.567494 40.945741 133.890695
828 265.500449 36.685940 0.070018 6.112483 2.480151 0.425312 -0.162134 -0.400404 -26.950596 -342.474128 255.930433
829 162.798459 -24.478763 0.014084 20.690496 2.039611 0.342021 0.551730 -0.588790 -74.914521 23.192127 -35.704011
830 80.857736 73.727657 0.077325 13.606215 3.028270 0.503509 -0.322534 -0.423419 21.062138 130.877064 454.136917
831 162.878226 11.757106 0.102741 6.391160 1.949045 0.321814 0.127474 -0.421902 -588.128334 181.176590 128.083478
832 50.708527 9.488249 0.026590 6.258114 1.583218 0.225772 -0.590042 -0.392074 101.613757 124.185456 26.817950
833 63.499315 29.745371 0.050444 13.494098 2.070386 0.348616 0.483991 -0.647279 119.566714 239.806550 153.123911
834 179.412398 38.575076 0.065697 11.487467 1.468696 0.189856 -0.895442 -0.276031 -314.223939 3.222664 250.631139
835 150.813162 18.237537 0.138734 16.444701 2.559331 0.438097 0.705085 -0.530871 -703.812546 393.135386 265.640063
836 329.344524 -48.056861 0.149056 5.426324 1.432858 0.177922 -0.603607 -0.334505 524.359351 -310.790920 -678.319589
837 130.461804 -18.872603 0.016288 29.272028 2.270274 0.388431 0.748796 -0.726329 -61.191035 71.742288 -32.233578
838 209.011806 58.888931 0.116541 5.418235 1.427767 0.176198 -0.294942 -0.373381 -322.189079 -178.679120 610.467288
839 227.615144 -33.419770 0.062041 7.683107 2.130772 0.361180 0.445367 -0.557116 -213.571572 -234.014900 -209.062100
840 4.714004 -14.813050 0.064944 9.970057 2.916243 0.489306 -0.361549 -0.404494 382.837146 31.569151 -101.586858
841 238.873454 -7.807556 0.115597 42.296359 2.403151 0.412309 0.811823 -0.808561 -362.208440 -599.811292 -96.076938
842 64.092948 -6.960787 0.138580 11.110188 1.913494 0.313539 -0.746726 -0.458183 367.710317 757.032365 -102.752193
843 345.985314 13.054582 0.143130 12.812308 2.246410 0.383935 -0.642960 -0.408326 827.675049 -206.587914 197.802364
844 53.518582 62.393582 0.090797 25.100846 2.266098 0.387649 -0.013940 -0.724262 153.054362 206.981455 492.271803
845 149.264685 -31.239366 0.059997 8.026990 2.447943 0.419944 -0.836123 -0.498719 -269.767064 160.400941 -190.370041
846 30.725881 -49.200192 0.120257 5.174731 1.712148 0.262577 -0.608040 -0.356015 413.269132 245.633807 -556.966182
847 358.874731 -37.233089 0.045140 9.426094 2.495918 0.427904 0.887533 -0.234439 219.844640 -4.318228 -167.103590
848 180.790204 50.700868 0.088970 7.324576 1.177135 0.081361 0.952979 -0.437054 -344.735172 -4.754771 421.237150
849 214.338606 16.955065 0.060201 35.891701 2.006938 0.334871 -0.247481 -0.649803 -290.911226 -198.733547 107.410798
850 24.147532 -25.352521 0.101928 12.537344 2.063582 0.347169 0.846572 -0.486071 514.244730 230.544949 -267.025360
851 269.985769 39.189988 0.043656 29.528097 2.512222 0.430560 0.089649 -0.451056 -0.051416 -207.013903 168.776197
852 75.566014 46.281165 0.036823 8.628507 2.267944 0.387994 -0.460515 -0.611007 38.811252 150.788461 162.826851
853 323.299544 43.870336 0.138553 5.386381 1.696666 0.258343 0.404797 -0.394402 489.974390 -365.221718 587.480211
854 73.850271 56.914098 0.024253 7.957771 1.864894 0.301894 0.317804 -0.592132 22.530344 77.804690 124.322370
855 68.647579 -29.703911 0.080834 34.626515 2.338363 0.400904 0.978251 -0.946922 156.409377 400.087350 -245.063520
856 13.157880 30.669416 0.040919 14.470333 2.227264 0.380280 -0.469905 -0.464957 209.681971 49.017868 127.701309
857 169.944100 -4.526548 0.015450 9.624952 2.027242 0.339333 0.344119 -0.432300 -92.785130 16.453877 -7.460212
858 203.342808 43.156786 0.015043 12.941529 2.066558 0.347803 -0.895952 -0.507899 -61.642274 -26.601972 62.951023
859 23.655110 27.192491 0.034531 6.172997 2.537359 0.434606 -0.772708 -0.422349 172.128755 75.398451 96.545684
860 279.189942 33.565842 0.131348 6.335821 2.051814 0.344652 -0.992163 -0.103528 106.942376 -661.017389 444.314175
861 163.183981 18.199322 0.049547 8.642653 2.223655 0.379586 0.998921 -0.462244 -275.660755 83.310994 94.677570
862 188.780497 -40.176358 0.143064 13.844567 3.126866 0.515371 0.604547 -0.437433 -660.944213 -102.089210 -564.691792
863 158.674589 5.166704 0.091427 18.726999 1.689418 0.256345 0.573446 -0.602206 -518.953387 202.596663 50.373473
864 144.274702 75.775293 0.071126 30.751999 1.518154 0.205767 0.019452 -0.627997 -86.809215 62.436888 421.821612
865 201.470519 61.018492 0.091212 14.462340 2.572327 0.440141 -0.399866 -0.518447 -251.630224 -98.970249 488.175081
866 55.886489 -66.015087 0.082338 12.660711 1.987434 0.330529 -0.697471 -0.517659 114.845671 169.540212 -460.261665
867 65.494127 -42.095656 0.116229 7.781278 2.131596 0.361348 -0.430651 -0.245923 218.867890 480.131325 -476.708309
868 310.242824 -47.437713 0.049549 8.004312 1.946429 0.321212 -0.248058 -0.312325 132.468639 -156.518026 -223.285869
869 340.601566 26.869494 0.059427 35.634563 2.154971 0.366080 0.512620 -0.692671 305.922018 -107.722748 164.326898
870 134.391354 39.462322 0.135173 13.173022 2.898307 0.486957 0.079324 -0.712151 -446.661720 456.253642 525.628695
871 97.468082 -34.958102 0.142504 23.427258 2.579743 0.441301 -0.845033 -0.620373 -92.874006 708.497755 -499.561316
872 231.839836 0.670685 0.134958 25.485426 2.603781 0.445027 -0.963942 -0.334551 -510.135310 -649.194598 9.665170
873 147.144302 42.953615 0.068723 6.226642 1.692401 0.257168 -0.795336 -0.435333 -258.511447 166.955159 286.504170
874 9.139088 27.749260 0.119251 40.467639 1.798430 0.285314 -0.179003 -0.644355 637.498348 102.556809 339.705929
875 56.214935 4.845802 0.076687 12.496185 1.123260 0.058052 0.866386 -0.330768 259.972715 388.561668 39.634333
876 257.750002 10.410266 0.079656 24.510600 1.935139 0.318601 0.274805 -0.573210 -101.702600 -468.413867 88.061864
877 237.212619 0.958093 0.038655 5.808198 2.641573 0.450787 0.603652 -0.492264 -128.052764 -198.795137 3.954553
878 9.754557 -23.885055 0.092758 9.514071 2.465670 0.422911 -0.067251 -0.688672 511.410404 87.918259 -229.788470
879 79.909978 7.472134 0.036059 20.072001 2.170286 0.369142 -0.276668 -0.482304 38.322806 215.360237 28.689890
880 83.186927 22.195657 0.056419 10.538086 2.249971 0.384610 -0.783199 -0.536856 37.914964 317.348542 130.400307
881 241.881388 48.300659 0.129704 7.141776 1.983337 0.329610 0.751866 -0.403803 -248.794735 -465.587059 592.506886
882 7.095794 15.818011 0.038991 5.257484 2.340795 0.401340 0.566320 -0.527557 227.761570 28.352223 65.025394
883 37.479090 31.482833 0.019962 20.740168 2.565243 0.439028 -0.663764 -0.583925 82.654382 63.375025 63.782985
884 287.969791 -42.832448 0.019661 5.756574 1.612537 0.234460 0.024521 -0.404194 27.215538 -83.911327 -81.780360
885 64.276078 -4.409541 0.141710 5.414485 2.378750 0.408065 -0.025250 -0.377285 375.199442 778.774599 -66.660185
886 234.988599 -78.913131 0.080969 5.537578 2.631865 0.449319 0.250183 -0.516858 -54.655015 -78.022402 -486.139290
887 85.745801 -30.440431 0.067318 8.307559 2.092851 0.353347 0.892374 -0.313384 26.341221 354.112803 -208.667710
888 35.798901 26.931403 0.123523 8.385066 2.539172 0.434896 0.159543 -0.493540 546.485840 394.122090 342.292392
889 87.541989 79.615383 0.127016 12.941447 3.384753 0.543874 0.080435 -0.646861 6.007548 139.948899 764.379616
890 260.016095 -53.287362 0.056507 6.923752 2.217154 0.378333 -0.899354 -0.430140 -35.831090 -203.542554 -277.144554
891 308.050729 -11.362246 0.107107 9.975236 2.416214 0.414557 -0.874185 -0.446315 395.984410 -505.913017 -129.101667
892 298.879151 36.880064 0.117957 7.761399 1.963669 0.325161 -0.625306 -0.411555 278.801951 -505.483510 433.114808
893 142.986071 -36.293997 0.101651 12.249162 2.331392 0.399650 -0.935058 -0.336278 -400.253873 301.765517 -368.134152
894 240.510649 6.325110 0.031223 7.141668 2.443000 0.419111 0.486706 -0.445062 -93.464775 -165.270095 21.045852
895 73.794346 27.784194 0.132624 6.250836 2.336828 0.400628 0.446661 -0.424470 200.347587 689.347019 378.237275
896 105.533183 13.413135 0.085473 26.430795 1.851013 0.298495 -0.727888 -0.724626 -136.222424 490.099798 121.307677
897 322.680895 -38.605201 0.049546 6.179001 2.341436 0.401455 0.672158 -0.329735 188.390362 -143.614297 -189.140531
898 4.680692 -16.811914 0.069532 9.809843 2.843770 0.479677 -0.690428 -0.429668 405.870808 33.230964 -123.042073
899 30.783071 34.581892 0.015260 6.081572 2.438346 0.418325 -0.397649 -0.452818 66.037954 39.340080 52.991672
900 74.839052 6.226147 0.027901 12.175042 2.643686 0.451105 -0.502046 -0.662218 44.381752 163.793132 18.513629
901 9.551593 -81.705949 0.117177 13.667280 2.164087 0.367906 -0.255386 -0.342232 101.983192 17.160553 -709.412775
902 65.316757 31.465262 0.010002 5.547127 2.558851 0.438021 -0.490672 -0.528239 21.796376 47.425250 31.941145
903 209.894962 -68.337953 0.068319 18.950030 2.370598 0.406634 -0.022098 -0.598628 -133.763492 -76.901769 -388.471849
904 151.712838 29.437086 0.083151 6.085290 1.878527 0.305200 -0.185184 -0.375018 -390.149567 209.961146 250.028308
905 321.361816 -36.515404 0.017649 10.925113 2.386300 0.409385 0.973139 -0.578907 67.786267 -54.187070 -64.251846
906 294.279682 66.369139 0.146231 10.304378 1.862213 0.301240 -0.888147 -0.602395 147.462456 -326.902171 819.651141
907 123.054247 -15.314580 0.041658 16.225788 2.005739 0.334606 -0.715637 -0.724653 -134.077968 206.034641 -67.315818
908 93.392436 -20.251204 0.052588 9.244988 2.334623 0.400232 -0.894348 -0.370350 -17.862124 301.325679 -111.367259
909 136.689267 -44.605701 0.052552 15.550583 2.377789 0.407897 0.251682 -0.560024 -166.565805 157.022596 -225.781877
910 212.506179 -22.879328 0.042258 40.976771 1.783198 0.281402 -0.890981 -0.467041 -200.885936 -128.008916 -100.520310
911 96.502911 48.877181 0.010206 17.877272 2.680486 0.456593 0.672879 -0.628208 -4.651129 40.804001 47.039564
912 224.693607 83.057841 0.112108 48.313345 2.487694 0.426555 0.023877 -0.925279 -58.934025 -58.307064 680.873757
913 147.388195 -15.270770 0.145358 5.129913 1.977000 0.328183 0.054015 -0.457838 -722.672344 462.378071 -234.233500
914 198.736985 -5.899205 0.041401 5.208778 1.643857 0.243530 0.123189 -0.377774 -238.606217 -80.935456 -26.033925
915 157.005550 26.368449 0.102827 13.176097 2.200930 0.375181 -0.658373 -0.528781 -518.872885 220.189153 279.416373
916 106.007673 50.569137 0.113865 7.175233 2.080514 0.350758 -0.604619 -0.360519 -122.020165 425.319895 538.089164
917 341.443191 10.724611 0.128780 14.781849 2.304148 0.394700 -0.362365 -0.595677 733.889931 -246.365530 146.619409
918 274.898086 -12.529873 0.069168 7.839981 2.113645 0.357666 0.186993 -0.566559 35.272505 -411.597532 -91.809421
